Date,CE,CW,NE,NO,NW,SE,SW
2016-10-05,5.565431633214847,7.675871555584552,2.3209622390813607,1.9232685112184558,10.07447698172,14.681606167402812,1.7454172496185287
2016-10-06,5.570979267423752,7.653817417084847,2.3218644801131565,1.9237871673090272,10.087197344841895,14.707755577574034,1.7474740974739158
2016-10-08,5.574392184044954,7.636565076870212,2.323930884241291,1.9219369622547677,10.101272897950002,14.734477056123177,1.7542373692429651
2016-10-09,5.576325603380193,7.627938906762894,2.3249640863053584,1.9210118597276378,10.108310674504054,14.747837795397757,1.7576190051274898
2016-10-12,5.581963538056584,7.619773901616157,2.3280636924975613,1.9182365521462488,10.129424004166216,14.786115515841534,1.7677639127810643
2016-10-15,5.599240025215482,7.590910566635849,2.3293514863376634,1.9157339508799018,10.144024018048142,14.827914273723641,1.7730921132784216
2016-10-17,5.611670518790716,7.577290884262427,2.330210015564399,1.9140655500356714,10.152879448311802,14.848904796959635,1.775295436008437
2016-10-18,5.617885765578336,7.570481043075716,2.3306392801777664,1.9132313496135556,10.157981362506707,14.858990274668013,1.7763970973734444
2016-10-20,5.613127378622142,7.578417228948431,2.33332893722805,1.9139295409265729,10.167134068739257,14.869139417074047,1.7774674607255831
2016-10-24,5.603610604709748,7.589018166398004,2.338708251328619,1.915325923552607,10.185439481204353,14.886683822302258,1.7796081874298606
2016-10-27,5.601801474009284,7.590483224463705,2.3357547383691064,1.916200349739054,10.185337514654973,14.894950689864585,1.786053634524556
2016-10-30,5.5998877930103435,7.585478541209531,2.3328012254095936,1.9170747759255007,10.179487396087392,14.901406094474082,1.7924990816192519
2016-10-31,5.604824170061935,7.564685373995755,2.3322874000381346,1.9161528910108871,10.180885205519713,14.924176386650773,1.7952863839046156
